production_id	level	changed	split	sentence_text_from	sentence_text_to
1	ORI->NAT	N	N	-- Um amigo meu ficou sem a ponta de um dedo -- conta o adolescente Lindomar Menezes, 15 anos.	-- Um amigo meu ficou sem a ponta de um dedo -- conta o adolescente Lindomar Menezes, 15 anos.
1	ORI->NAT	S	S	Ele e amigos, como Giovane Silva Ferreira, 13 anos, passam as tardes pescando o peixe, depois levado para uma associação de artesãos que faz o curtimento da pele do animal.	Ele e amigos, como Giovane Silva Ferreira, 13 anos, passam as tardes pescando o peixe.
1	ORI->NAT	S	S	Ele e amigos, como Giovane Silva Ferreira, 13 anos, passam as tardes pescando o peixe, depois levado para uma associação de artesãos que faz o curtimento da pele do animal.	Depois, o peixe é levado para uma associação de artesãos.
1	ORI->NAT	S	S	Ele e amigos, como Giovane Silva Ferreira, 13 anos, passam as tardes pescando o peixe, depois levado para uma associação de artesãos que faz o curtimento da pele do animal.	A associação de artesãos faz o curtimento da pele do animal.
1	ORI->NAT	S	S	Com o fim da piracema, período em que a pesca é proibida, será realizado no domingo o torneio Combate à Palometa.	Com o fim da piracema, será realizado no domingo o torneio Combate à Palometa.
1	ORI->NAT	S	S	Com o fim da piracema, período em que a pesca é proibida, será realizado no domingo o torneio Combate à Palometa.	A piracema é o período em que a pesca é proibida.
1	ORI->NAT	S	S	Pescadores tentarão retirar o maior número de peixes da espécie, que pode atingir 20 centímetros de comprimento e um quilo.	Pescadores tentarão retirar o maior número de peixes da espécie.
1	ORI->NAT	S	S	Pescadores tentarão retirar o maior número de peixes da espécie, que pode atingir 20 centímetros de comprimento e um quilo.	A espécie pode atingir 20 centímetros de comprimento e um quilo.
1	ORI->NAT	N	N	O evento ainda não tem autorização do Instituto Brasileiro do Meio Ambiente e Recursos Naturais Renováveis.	O evento ainda não tem autorização do Instituto Brasileiro do Meio Ambiente e Recursos Naturais Renováveis.
1	ORI->NAT	S	S	Segundo o chefe substituto do escritório regional, Guaracy Cunha, ainda há tempo para o pedido de licença.	Segundo o chefe substituto do escritório regional, ainda há tempo para o pedido de licença.
1	ORI->NAT	S	S	Segundo o chefe substituto do escritório regional, Guaracy Cunha, ainda há tempo para o pedido de licença.	O chefe substituto do escritório regional é Guaracy Cunha.
1	ORI->NAT	S	S	-- Elas atacam mais nos locais em que o pessoal das excursões lava mãos e pratos após as refeições -- diz Adalberto Silva, presidente da associação dos moradores da localidade.	-- Elas atacam mais nos locais em que o pessoal das excursões lava mãos e pratos após as refeições -- diz Adalberto Silva.
1	ORI->NAT	S	S	-- Elas atacam mais nos locais em que o pessoal das excursões lava mãos e pratos após as refeições -- diz Adalberto Silva, presidente da associação dos moradores da localidade.	Adalberto Silva é presidente da associação dos moradores da localidade.
1	ORI->NAT	S	S	Silva adquiriu uma tela de retenção com 150 metros, que deve ser instalada para isolar o trecho da barragem mais usado pelos banhistas, com 3,7 mil hectares de área.	Silva adquiriu uma tela de retenção com 150 metros.
1	ORI->NAT	S	S	Silva adquiriu uma tela de retenção com 150 metros, que deve ser instalada para isolar o trecho da barragem mais usado pelos banhistas, com 3,7 mil hectares de área.	A tela deve ser instalada para isolar o trecho da barragem mais usado pelos banhistas.
1	ORI->NAT	S	S	Silva adquiriu uma tela de retenção com 150 metros, que deve ser instalada para isolar o trecho da barragem mais usado pelos banhistas, com 3,7 mil hectares de área.	O trecho tem 3,7 mil hectares de área.
2	ORI->NAT	S	N	Acessório utilizado por adolescentes, o boné é um dos itens que compõem a vestimenta idealizada pela proposta.	O boné é um dos itens da roupa imaginada pela proposta.
2	ORI->NAT	S	S	Ao prever a distribuição gratuita de uniforme para alunos da rede pública, um projeto em discussão no Congresso institui uma controvérsia em escolas, prefeituras e secretarias de Educação.	Um projeto em discussão no Congresso criou uma polêmica em escolas, prefeituras e secretarias de educação.
2	ORI->NAT	S	S	Ao prever a distribuição gratuita de uniforme para alunos da rede pública, um projeto em discussão no Congresso institui uma controvérsia em escolas, prefeituras e secretarias de Educação.	O projeto prevê a distribuição gratuita de uniforme para alunos da rede pública.
2	ORI->NAT	S	S	Além de ressuscitar o debate sobre a obrigatoriedade de um traje padrão entre os alunos e reacender a preocupação com a escassez de recursos públicos, a proposta cria uma discussão sobre a incorporação do boné no kit obrigatório.	A proposta cria uma discussão sobre a inclusão do boné no conjunto obrigatório.
2	ORI->NAT	S	S	Além de ressuscitar o debate sobre a obrigatoriedade de um traje padrão entre os alunos e reacender a preocupação com a escassez de recursos públicos, a proposta cria uma discussão sobre a incorporação do boné no kit obrigatório.	Além disso, a proposta reanima o debate sobre a obrigação de uma roupa igual para todos os alunos.
2	ORI->NAT	S	S	Além de ressuscitar o debate sobre a obrigatoriedade de um traje padrão entre os alunos e reacender a preocupação com a escassez de recursos públicos, a proposta cria uma discussão sobre a incorporação do boné no kit obrigatório.	A proposta também renova a preocupação com a falta de recursos públicos.
2	ORI->NAT	S	N	A matéria ainda precisa passar pela Câmara dos Deputados e pela Presidência da República antes de entrar em vigor.	O projeto ainda precisa passar pela Câmara dos Deputados e pela Presidência da República antes de entrar em vigor.
2	ORI->NAT	S	S	O acessório polêmico entrou no projeto, de autoria do senador Cícero Lucena (PSDB-PB), graças a uma emenda aprovada na Comissão de Educação do Senado em outubro.	O boné problemático entrou no projeto graças a uma emenda aprovada na Comissão de Educação do Senado em outubro.
2	ORI->NAT	S	S	O acessório polêmico entrou no projeto, de autoria do senador Cícero Lucena (PSDB-PB), graças a uma emenda aprovada na Comissão de Educação do Senado em outubro.	A emenda é do senador Cícero Lucena.
2	ORI->NAT	S	S	O acessório polêmico entrou no projeto, de autoria do senador Cícero Lucena (PSDB-PB), graças a uma emenda aprovada na Comissão de Educação do Senado em outubro.	Cícero Lucena é do PSDB-PB.
2	ORI->NAT	S	S	Foi o senador Flávio Arns (PT-PR) quem sugeriu a inclusão da peça entre os itens do uniforme de alunos dos ensinos Fundamental e Médio nas escolas municipais, estaduais e federais.	Foi o senador Flávio Arns que sugeriu a inclusão do boné no uniforme de alunos dos ensinos Fundamental e Médio nas escolas municipais, estaduais e federais.
2	ORI->NAT	S	S	Foi o senador Flávio Arns (PT-PR) quem sugeriu a inclusão da peça entre os itens do uniforme de alunos dos ensinos Fundamental e Médio nas escolas municipais, estaduais e federais.	Flávio Arns é do PT-PR.
2	ORI->NAT	N	N	Ele defende a medida como forma de proteger crianças e adolescentes dos males provocados pelo excesso de exposição aos raios solares.	Ele defende a medida como forma de proteger crianças e adolescentes dos males provocados pelo excesso de exposição aos raios solares.
2	ORI->NAT	S	N	Se a idéia for aprovada, os estudantes receberão dois conjuntos anuais, completados por calçado, meias, calça e camiseta.	Se a idéia for aprovada, os estudantes receberão dois conjuntos anuais, completados com calçado, meias, calça e camiseta.
2	ORI->NAT	N	N	-- A gurizada precisa se habituar a se proteger do sol.	-- A gurizada precisa se habituar a se proteger do sol.
2	ORI->NAT	S	S	Como será comprado em quantidade, o boné sairá por R$ 1 ou R$ 2.	O boné será comprado em quantidade.
2	ORI->NAT	S	S	Como será comprado em quantidade, o boné sairá por R$ 1 ou R$ 2.	Com isso, o boné sairá por R$ 1 ou R$ 2.
2	ORI->NAT	S	N	É muito mais barato do que adotar outra medida preventiva -- avalia Arns.	É muito mais barato do que adotar outra medida para evitar os males causados pelo sol -- avalia Arns.
2	ORI->NAT	S	S	A divergência ocorre porque educadores como Helvécio Aguiar, da Faculdade de Educação da Universidade Federal do Rio Grande do Sul (UFRGS), afirmam que a peça é desnecessária no uniforme obrigatório.	O desentendimento ocorre porque educadores como Helvécio Aguiar afirmam que o boné é desnecessário no uniforme obrigatório.
2	ORI->NAT	S	S	A divergência ocorre porque educadores como Helvécio Aguiar, da Faculdade de Educação da Universidade Federal do Rio Grande do Sul (UFRGS), afirmam que a peça é desnecessária no uniforme obrigatório.	Helvécio Aguiar é da Faculdade de Educação da Universidade Federal do Rio Grande do Sul.
2	ORI->NAT	S	N	Professores ainda temem que a distribuição do acessório dificulte a imposição, nas classes, de uma regra da boa conduta:	Professores temem também que a distribuição de boné torne difícil impor nas classes uma regra da boa maneira de se comportar:
2	ORI->NAT	S	N	A retirada de chapéus e bonés da cabeça em ambientes fechados.	Retirar chapéus e bonés da cabeça em ambientes fechados.
2	ORI->NAT	S	N	Na Federação das Associações de Municípios do RS (Famurs) e na Secretaria Estadual de Educação (Sec), a preocupação reside em outro ponto.	A preocupação está em outro ponto na Federação das Associações de Municípios do RS (Famurs) e na Secretaria Estadual de Educação (Sec).
2	ORI->NAT	S	N	Eles se inquietam com a fonte para custear os gastos milionários com a medida.	Elas se preocupam com o dinheiro para pagar os gastos de milhões de reais com a medida.
2	ORI->NAT	S	S	O projeto prevê a criação do Programa Nacional de Uniforme Escolar para que o Palácio do Planalto ajude Estados e municípios, mas mantém as dúvidas se as verbas serão suficientes.	O projeto prevê a criação do Programa Nacional de Uniforme escolar para que o governo federal ajude Estados e municípios.
2	ORI->NAT	S	S	O projeto prevê a criação do Programa Nacional de Uniforme Escolar para que o Palácio do Planalto ajude Estados e municípios, mas mantém as dúvidas se as verbas serão suficientes.	Mas o projeto mantém as dúvidas se o dinheiro será suficiente.
2	ORI->NAT	N	N	-- Não podemos acrescentar nenhuma despesa no nosso orçamento.	-- Não podemos acrescentar nenhuma despesa no nosso orçamento.
2	ORI->NAT	S	S	Já não temos recursos suficientes para a manutenção das escolas, por exemplo, e também precisamos valorizar o magistério -- justifica a diretora do Departamento Pedagógico da Sec, Sonia Balzano.	Já não temos dinheiro suficiente para manter as escolas.
2	ORI->NAT	S	S	Já não temos recursos suficientes para a manutenção das escolas, por exemplo, e também precisamos valorizar o magistério -- justifica a diretora do Departamento Pedagógico da Sec, Sonia Balzano.	Além disso, precisamos valorizar os professores -- justifica a diretora do Departamento Pedagógico da Sec.
2	ORI->NAT	S	S	Já não temos recursos suficientes para a manutenção das escolas, por exemplo, e também precisamos valorizar o magistério -- justifica a diretora do Departamento Pedagógico da Sec, Sonia Balzano.	A diretora é Sonia Balzano.
2	ORI->NAT	S	N	Não fosse o aspecto financeiro, o projeto teria o apoio incondicional de Balzano e do presidente da Famurs, Flávio Luiz Lammel.	O projeto teria o apoio total de Balzano e do presidente da Famurs, se não fosse o problema de dinheiro.
2	ORI->NAT	N	N	Eles repetem o argumento que justifica a proposta:	Eles repetem o argumento que justifica a proposta:
2	ORI->NAT	S	N	Com a oferta do uniforme, as escolas públicas poderão torná-lo obrigatório, o que eliminaria a roupa como um indicador de diferenças sociais nas escolas e não criaria constrangimento aos alunos mais pobres.	Se o uniforme for oferecido, as escolas públicas poderão torná-lo obrigatório, com isso a roupa deixaria de ser um indicador de diferenças sociais nas escolas e não criaria vergonha nos alunos mais pobres.
2	ORI->NAT	S	N	O foco principal da resistência vem dos próprios estudantes:	A principal resistência vem dos próprios estudantes:
2	ORI->NAT	S	N	Uma parcela critica o uniforme, porque acredita que ele ameaçaria a individualidade de cada um.	Alguns criticam o uniforme, porque acreditam que ele ameaça a individualidade de cada um.
3	ORI->NAT	S	N	Para complicar ainda mais a situação dos militares dos EUA no Iraque, uma nova denúncia de massacre de civis por suas tropas veio à tona ontem.	Uma nova denúncia de matança de civis por tropas dos EUA surgiu ontem, para complicar ainda mais a situação dos militares americanos no Iraque.
3	ORI->NAT	S	S	Um vídeo gravado após uma operação militar dos EUA em 15 de março na vila de Ishaqi, 80 quilômetros ao norte de Bagdá, mostra o resultado da operação:	Um vídeo gravado após uma operação militar dos EUA em 15 de março na vila de Ishaqi mostra o resultado da operação:
3	ORI->NAT	S	S	Um vídeo gravado após uma operação militar dos EUA em 15 de março na vila de Ishaqi, 80 quilômetros ao norte de Bagdá, mostra o resultado da operação:	Corpos de crianças e adultos iraquianos todos furados de balas.
3	ORI->NAT	S	S	Corpos de crianças e adultos iraquianos crivados de balas, alguns com tiros na cabeça.	Alguns corpos têm tiros na cabeça.
3	ORI->NAT	S	S	Corpos de crianças e adultos iraquianos crivados de balas, alguns com tiros na cabeça.	A vila de Ishaqi fica 80 quilômetros ao norte de Bagdá.
3	ORI->NAT	S	S	A conclusão da investigação do exército sobre o caso, que vazou para a imprensa, afirma que as acusações de homicídio doloso (com intenção) eram "infundadas".	A conclusão da investigação do exército sobre o caso afirma que as acusações de homicídio doloso eram "infundadas".
3	ORI->NAT	S	S	A conclusão da investigação do exército sobre o caso, que vazou para a imprensa, afirma que as acusações de homicídio doloso (com intenção) eram "infundadas".	A conclusão da investigação vazou para a imprensa.
3	ORI->NAT	S	S	A conclusão da investigação do exército sobre o caso, que vazou para a imprensa, afirma que as acusações de homicídio doloso (com intenção) eram "infundadas".	Homicídio doloso é aquele praticado com intenção de matar.
3	ORI->NAT	S	N	-- Parece que o assassinato de civis iraquianos transformou-se em um fenômeno cotidiano e banal -- disse o presidente da Associação Iraquiana dos Direitos Humanos, Muayed al-Anbaki.	-- Parece que o assassinato de civis iraquianos transformou-se em um fenômeno comum e banal -- disse o presidente da Associação Iraquiana dos Direitos Humanos, Muayed al-Anbaki.
3	ORI->NAT	S	S	Trechos do vídeo foram exibidos pela rede britânica BBC e mostram uma fileira de corpos com ferimentos claramente provocados por tiros.	A rede britânica BBC exibiu trechos do vídeo.
3	ORI->NAT	S	S	Trechos do vídeo foram exibidos pela rede britânica BBC e mostram uma fileira de corpos com ferimentos claramente provocados por tiros.	Os trechos do vídeo mostram uma fileira de corpos com ferimentos claramente provocados por tiros.
3	ORI->NAT	S	S	Mais cedo, o primeiro-ministro iraquiano, Nouri al-Maliki, havia criticado os EUA devido à acusação de que seus fuzileiros navais mataram 24 civis desarmados na cidade de Haditha, em novembro.	Mais cedo, o primeiro-ministro iraquiano havia criticado os EUA.
3	ORI->NAT	S	S	Mais cedo, o primeiro-ministro iraquiano, Nouri al-Maliki, havia criticado os EUA devido à acusação de que seus fuzileiros navais mataram 24 civis desarmados na cidade de Haditha, em novembro.	O primeiro-ministro iraquiano é Nouri al-Maliki.
3	ORI->NAT	S	S	Mais cedo, o primeiro-ministro iraquiano, Nouri al-Maliki, havia criticado os EUA devido à acusação de que seus fuzileiros navais mataram 24 civis desarmados na cidade de Haditha, em novembro.	Ele criticou os EUA por causa da morte de 24 civis desarmados na cidade de Haditha em novembro.
3	ORI->NAT	S	N	Toda a operação teria sido armada para vingar a morte de um companheiro em um atentado a bomba.	Toda a operação teria sido preparada para vingar a morte de um companheiro em um atentado a bomba.
3	ORI->NAT	S	N	O premier classificou o episódio de "crime horrível".	O primeiro-ministro classificou a operação de "crime horrível".
3	ORI->NAT	S	S	Além de uma investigação sobre o incidente, o comando das forças armadas ordenou que todos os soldados recebam treinamento extra sobre "padrões morais, éticos e legais no campo de batalha".	O comando das forças armadas ordenou uma investigação sobre o incidente.
3	ORI->NAT	S	S	Além de uma investigação sobre o incidente, o comando das forças armadas ordenou que todos os soldados recebam treinamento extra sobre "padrões morais, éticos e legais no campo de batalha".	Além disso, o comando das forças armadas ordenou que todos os soldados recebam treinamento extra sobre "padrões morais, éticos e legais no campo de batalha".
3	ORI->NAT	S	S	Isso dificilmente conterá a torrente de denúncias que ameaça minar o novo governo iraquiano e o apoio do público nos EUA à guerra iniciada pelo presidente George W Bush.	Isso dificilmente conterá a grande quantidade de denúncias que ameaça enfraquecer o novo governo iraquiano.
3	ORI->NAT	S	S	Isso dificilmente conterá a torrente de denúncias que ameaça minar o novo governo iraquiano e o apoio do público nos EUA à guerra iniciada pelo presidente George W Bush.	Isso dificilmente conterá a grande quantidade de denúncias que ameaça o apoio do público dos EUA à guerra iniciada pelo presidente George W Bush.
3	ORI->NAT	S	N	Na época da operação em Ishaqi, os militares dos EUA anunciaram que houve um confronto entre os fuzileiros e um suposto integrante da Al-Qaeda.	Os militares dos EUA anunciaram que houve um confronto entre os fuzileiros e alguém que achavam que era integrante da Al-Qaeda na época da operação em Ishaqi.
3	ORI->NAT	S	N	Em meio à intensa troca de tiros, uma casa desabou, matando o suspeito, duas mulheres e uma criança.	Uma casa desabou no meio da troca de tiros, matando o suspeito, duas mulheres e uma criança.
3	ORI->NAT	S	S	Mas um vídeo de um cinegrafista da agência de notícias Associated Press (AP), divulgado no mesmo dia, já mostrava pelo menos cinco crianças mortas.	Mas um vídeo de um cinegrafista da agência de notícias Associated Press já mostrava pelo menos cinco crianças mortas.
3	ORI->NAT	S	S	Mas um vídeo de um cinegrafista da agência de notícias Associated Press (AP), divulgado no mesmo dia, já mostrava pelo menos cinco crianças mortas.	O vídeo foi divulgado no mesmo dia.
3	ORI->NAT	S	S	Um adulto e quatro crianças têm evidentes marcas de tiros na cabeça -- o que reforça a tese de execuções.	Um adulto e quatro crianças têm marcas claras de tiros na cabeça.
3	ORI->NAT	S	S	Um adulto e quatro crianças têm evidentes marcas de tiros na cabeça -- o que reforça a tese de execuções.	Isso reforça a tese de execuções.
3	ORI->NAT	S	S	Moradores do local afirmam que 11 pessoas foram mortas -- e garantem que isso ocorreu antes de a casa ser destruída.	Moradores do local afirmam que 11 pessoas foram mortas.
3	ORI->NAT	S	S	Moradores do local afirmam que 11 pessoas foram mortas -- e garantem que isso ocorreu antes de a casa ser destruída.	Moradores do local garantem que isso ocorreu antes de a casa ser destruída.
3	ORI->NAT	N	N	Nos EUA, um sargento envolvido no escândalo da penitenciária de Abu Ghraib escapou da pena de prisão.	Nos EUA, um sargento envolvido no escândalo da penitenciária de Abu Ghraib escapou da pena de prisão.
3	ORI->NAT	S	S	Considerado culpado de ameaçar com um cachorro sem focinheira um dos detentos e de negligência no cumprimento do dever, ele foi rebaixado e condenado ontem por um tribunal militar a 90 dias de trabalho forçado sem confinamento.	Ele foi considerado culpado de ameaçar um dos prisioneiros com um cachorro sem focinheira.
3	ORI->NAT	S	S	Considerado culpado de ameaçar com um cachorro sem focinheira um dos detentos e de negligência no cumprimento do dever, ele foi rebaixado e condenado ontem por um tribunal militar a 90 dias de trabalho forçado sem confinamento.	Ele foi considerado culpado de falta de cuidado no cumprimento do dever.
3	ORI->NAT	S	S	Considerado culpado de ameaçar com um cachorro sem focinheira um dos detentos e de negligência no cumprimento do dever, ele foi rebaixado e condenado ontem por um tribunal militar a 90 dias de trabalho forçado sem confinamento.	Ele baixou de posto no exército.
3	ORI->NAT	S	S	Considerado culpado de ameaçar com um cachorro sem focinheira um dos detentos e de negligência no cumprimento do dever, ele foi rebaixado e condenado ontem por um tribunal militar a 90 dias de trabalho forçado sem confinamento.	Ele foi condenado ontem por um tribunal militar a 90 dias de trabalho forçado sem prisão.
4	ORI->NAT	S	N	Estatísticas de março indicam que o roubo de carros é um crime resistente às ações policiais.	Números de março indicam que o roubo de carros é um crime resistente às ações policiais.
4	ORI->NAT	S	N	Blitze, barreiras e operações em profusão foram insuficientes para conter um crescimento de 11,12% em relação a março de 2006.	Fiscalizações policiais, barreiras e operações em grande quantidade foram pouco para conter um crescimento de 11,12% quando comparado com março de 2006.
4	ORI->NAT	S	S	O aumento de casos frustrou expectativas e fez as autoridades reverem estratégias.	O aumento de casos foi uma decepção.
4	ORI->NAT	S	S	O aumento de casos frustrou expectativas e fez as autoridades reverem estratégias.	O aumento de casos fez as autoridades reverem estratégias.
4	ORI->NAT	S	S	O secretário da Segurança Pública, Enio Bacci, disse que o aumento está ligado à legislação branda contra desmanches, ao aumento da frota e ao chamado golpe do seguro -- quando o dono vende o carro a bandidos e recebe um novo da seguradora, mas reconheceu que precisa ajustar a repressão.	O secretário da Segurança Pública disse que o aumento está ligado à legislação pouco rigorosa contra desmanches, ao aumento da quantidade de carros e ao chamado golpe do seguro.
4	ORI->NAT	S	S	O secretário da Segurança Pública, Enio Bacci, disse que o aumento está ligado à legislação branda contra desmanches, ao aumento da frota e ao chamado golpe do seguro -- quando o dono vende o carro a bandidos e recebe um novo da seguradora, mas reconheceu que precisa ajustar a repressão.	O golpe do seguro acontece quando o dono vende o carro a bandidos e recebe um novo da companhia de seguros.
4	ORI->NAT	S	S	O secretário da Segurança Pública, Enio Bacci, disse que o aumento está ligado à legislação branda contra desmanches, ao aumento da frota e ao chamado golpe do seguro -- quando o dono vende o carro a bandidos e recebe um novo da seguradora, mas reconheceu que precisa ajustar a repressão.	O secretário da Segurança Pública reconheceu que precisa ajustar a repressão.
4	ORI->NAT	S	S	O secretário da Segurança Pública, Enio Bacci, disse que o aumento está ligado à legislação branda contra desmanches, ao aumento da frota e ao chamado golpe do seguro -- quando o dono vende o carro a bandidos e recebe um novo da seguradora, mas reconheceu que precisa ajustar a repressão.	O secretário da Segurança Pública é Enio Bacci.
4	ORI->NAT	S	N	-- Propomos mudanças na legislação, com a numeração das peças dos carros que vão para desmanches.	-- Propomos mudanças na legislação, com a colocação de números nas peças dos carros que vão para desmanches.
4	ORI->NAT	S	S	Estamos cadastrando ferros-velhos, mas não tivemos um trabalho forte contra a clonagem e agora vamos atacar para valer -- admitiu Bacci.	Estamos reunindo informações sobre ferros-velhos, mas não tivemos um trabalho forte contra a clonagem.
4	ORI->NAT	S	S	Estamos cadastrando ferros-velhos, mas não tivemos um trabalho forte contra a clonagem e agora vamos atacar para valer -- admitiu Bacci.	Agora, vamos atacar para valer -- admitiu Bacci.
4	ORI->NAT	S	N	O secretário estimou que a clonagem pode ser o destino de até 40% dos veículos roubados.	O secretário calculou que a clonagem pode ser o destino de até 40% dos veículos roubados.
4	ORI->NAT	S	S	Segundo ele, foram identificados pontos de clonagem na Região Metropolitana, que serão desarticulados em breve.	O secretário afirma que foram identificados pontos de clonagem na Região Metropolitana.
4	ORI->NAT	S	S	Segundo ele, foram identificados pontos de clonagem na Região Metropolitana, que serão desarticulados em breve.	Os pontos de clonagem serão desfeitos em breve.
4	ORI->NAT	S	S	Um deles teria a participação de policiais civis e militares que dariam proteção aos bandidos.	Um deles teria a participação de policiais civis e militares.
4	ORI->NAT	S	S	Um deles teria a participação de policiais civis e militares que dariam proteção aos bandidos.	Os policiais dariam proteção aos bandidos.
4	ORI->NAT	S	N	Outra forma para combater o crime deverá contar com a ajuda de ladrões de carro.	Outra forma para combater o crime deverá contar com a ajuda de ladrões de carros.
4	ORI->NAT	S	S	Bacci pretende oferecer recompensa, a chamada delação premiada, a bandidos que colaborarem com as investigações para desarticular as grandes quadrilhas.	Bacci pretende oferecer recompensa a bandidos que colaborarem com as investigações para desmanchar as grandes quadrilhas.
4	ORI->NAT	S	S	Bacci pretende oferecer recompensa, a chamada delação premiada, a bandidos que colaborarem com as investigações para desarticular as grandes quadrilhas.	A recompensa será a chamada delação premiada.
4	ORI->NAT	S	N	Autores de furto estariam migrando para o roubo.	Autores de furto estariam mudando para o roubo.
4	ORI->NAT	S	S	O subcomandante-geral da BM, coronel Paulo Roberto Mendes, reconheceu que o incremento nos roubos pode estar ligado a deficiências nas manobras adotadas.	O subcomandante-geral da BM reconheceu que o aumento nos roubos pode estar ligado a deficiências nas medidas aplicadas, especialmente na Capital, onde ocorrem 54,9% dos casos do Estado.
4	ORI->NAT	S	S	O subcomandante-geral da BM, coronel Paulo Roberto Mendes, reconheceu que o incremento nos roubos pode estar ligado a deficiências nas manobras adotadas.	O subcomandante-geral da BM é o coronel Paulo Roberto Mendes.
4	ORI->NAT	S	N	Especialmente na Capital, onde ocorrem 54,9% dos casos do Estado.	O subcomandante-geral da BM é o coronel Paulo Roberto Mendes.
4	ORI->NAT	S	S	Em março, o Comando de Policiamento da Capital (CPC) atingiu 40% do número previsto para fiscalização de veículos, enquanto outros comandos regionais, como Metropolitano, Sul, Missões e Vale do Taquari, superaram as metas estipuladas.	O Comando de Policiamento da Capital (CPC) atingiu em março 40% do número previsto para controle de veículos.
4	ORI->NAT	S	S	Em março, o Comando de Policiamento da Capital (CPC) atingiu 40% do número previsto para fiscalização de veículos, enquanto outros comandos regionais, como Metropolitano, Sul, Missões e Vale do Taquari, superaram as metas estipuladas.	O número foi maior que as metas determinadas em outros comandos regionais.
4	ORI->NAT	S	S	Em março, o Comando de Policiamento da Capital (CPC) atingiu 40% do número previsto para fiscalização de veículos, enquanto outros comandos regionais, como Metropolitano, Sul, Missões e Vale do Taquari, superaram as metas estipuladas.	Os outros comandos regionais são Metropolitano, Sul, Missões e Vale do Taquari.
4	ORI->NAT	S	S	-- O CPC está abaixo do que queremos, apesar do aumento em relação a janeiro, quando atingiu 5% da meta.	-- O CPC está abaixo do que queremos, apesar do aumento quando comparado com janeiro.
4	ORI->NAT	S	S	-- O CPC está abaixo do que queremos, apesar do aumento em relação a janeiro, quando atingiu 5% da meta.	O CPC atingiu 5% da meta em janeiro.
4	ORI->NAT	S	S	Sabemos que o crime anda sobre rodas e que o problema está em Porto Alegre.	Sabemos que o crime anda sobre rodas.
4	ORI->NAT	S	S	Sabemos que o crime anda sobre rodas e que o problema está em Porto Alegre.	Sabemos que o problema está em Porto Alegre.
4	ORI->NAT	S	N	Hoje (ontem) mesmo nos reunimos para buscar soluções -- afirmou Mendes.	Hoje mesmo nos reunimos para buscar soluções -- afirmou Mendes.
4	ORI->NAT	S	S	Enquanto subiu o roubo de carros -- quando a vítima é abordada por assaltantes­, diminuíram em 28,67% os casos de furto de veículos -- quando o ladrão age sem a presença da vítima.	O roubo de carros subiu.
4	ORI->NAT	S	S	Enquanto subiu o roubo de carros -- quando a vítima é abordada por assaltantes­, diminuíram em 28,67% os casos de furto de veículos -- quando o ladrão age sem a presença da vítima.	Mas o furto de veículos diminuiu em 28,67%.
4	ORI->NAT	S	S	Enquanto subiu o roubo de carros -- quando a vítima é abordada por assaltantes­, diminuíram em 28,67% os casos de furto de veículos -- quando o ladrão age sem a presença da vítima.	O roubo acontece quando a vítima é atacada por ladrões.
4	ORI->NAT	S	S	Enquanto subiu o roubo de carros -- quando a vítima é abordada por assaltantes­, diminuíram em 28,67% os casos de furto de veículos -- quando o ladrão age sem a presença da vítima.	O furto acontece quando o ladrão age sem a presença da vítima.
