production_id	level	changed	split	sentence_text_from	sentence_text_to
2	NAT->STR	N	N	Foi o senador Flávio Arns que sugeriu a inclusão do boné no uniforme de alunos dos ensinos Fundamental e Médio nas escolas municipais, estaduais e federais.	Foi o senador Flávio Arns que sugeriu a inclusão do boné no uniforme de alunos dos ensinos Fundamental e Médio nas escolas municipais, estaduais e federais.
2	NAT->STR	N	N	Flávio Arns é do PT-PR.	Flávio Arns é do PT-PR.
2	NAT->STR	N	N	Ele defende a medida como forma de proteger crianças e adolescentes dos males provocados pelo excesso de exposição aos raios solares.	Ele defende a medida como forma de proteger crianças e adolescentes dos males provocados pelo excesso de exposição aos raios solares.
2	NAT->STR	S	N	Se a idéia for aprovada, os estudantes receberão dois conjuntos anuais, completados com calçado, meias, calça e camiseta.	Se a idéia for aprovada, os alunos receberão dois conjuntos anuais, completados com calçado, meias, calça e camiseta.
2	NAT->STR	N	N	-- A gurizada precisa se habituar a se proteger do sol.	-- A gurizada precisa se habituar a se proteger do sol.
2	NAT->STR	N	N	O boné será comprado em quantidade.	O boné será comprado em quantidade.
2	NAT->STR	S	N	Com isso, o boné sairá por R$ 1 ou R$ 2.	Com isso, o boné custará R$ 1 ou R$ 2.
2	NAT->STR	N	N	É muito mais barato do que adotar outra medida para evitar os males causados pelo sol -- avalia Arns.	É muito mais barato do que adotar outra medida para evitar os males causados pelo sol -- avalia Arns.
2	NAT->STR	S	N	O desentendimento ocorre porque educadores como Helvécio Aguiar afirmam que o boné é desnecessário no uniforme obrigatório.	O desentendimento ocorre porque educadores como Helvécio Aguiar afirmam que o boné não é necessário no uniforme obrigatório.
2	NAT->STR	N	N	Helvécio Aguiar é da Faculdade de Educação da Universidade Federal do Rio Grande do Sul.	Helvécio Aguiar é da Faculdade de Educação da Universidade Federal do Rio Grande do Sul.
2	NAT->STR	N	N	Professores temem também que a distribuição de boné torne difícil impor nas classes uma regra da boa maneira de se comportar:	Professores temem também que a distribuição de boné torne difícil impor nas classes uma regra da boa maneira de se comportar:
2	NAT->STR	N	N	Retirar chapéus e bonés da cabeça em ambientes fechados.	Retirar chapéus e bonés da cabeça em ambientes fechados.
2	NAT->STR	S	N	A preocupação está em outro ponto na Federação das Associações de Municípios do RS (Famurs) e na Secretaria Estadual de Educação (Sec).	A preocupação da Federação das Associações de Municípios do RS (Famurs) e da Secretaria Estadual de Educação (Sec) é outra.
2	NAT->STR	S	N	Elas se preocupam com o dinheiro para pagar os gastos de milhões de reais com a medida.	A preocupação é com o dinheiro para pagar os gastos de milhões de reais com os bonés.
2	NAT->STR	S	N	O projeto prevê a criação do Programa Nacional de Uniforme escolar para que o governo federal ajude Estados e municípios.	O projeto prevê a criação do Programa Nacional de Uniforme Escolar para que o governo federal ajude Estados e municípios.
2	NAT->STR	N	N	Mas o projeto mantém as dúvidas se o dinheiro será suficiente.	Mas o projeto mantém as dúvidas se o dinheiro será suficiente.
2	NAT->STR	N	N	-- Não podemos acrescentar nenhuma despesa no nosso orçamento.	-- Não podemos acrescentar nenhuma despesa no nosso orçamento.
2	NAT->STR	N	N	Já não temos dinheiro suficiente para manter as escolas.	Já não temos dinheiro suficiente para manter as escolas.
2	NAT->STR	N	N	Além disso, precisamos valorizar os professores -- justifica a diretora do Departamento Pedagógico da Sec.	Além disso, precisamos valorizar os professores -- justifica a diretora do Departamento Pedagógico da Sec.
2	NAT->STR	N	N	A diretora é Sonia Balzano.	A diretora é Sonia Balzano.
2	NAT->STR	S	N	O projeto teria o apoio total de Balzano e do presidente da Famurs, se não fosse o problema de dinheiro.	Se não fosse o problema de dinheiro, o projeto teria o apoio total de Balzano e do presidente da Famurs.
2	NAT->STR	N	N	Eles repetem o argumento que justifica a proposta:	Eles repetem o argumento que justifica a proposta:
2	NAT->STR	S	S	Se o uniforme for oferecido, as escolas públicas poderão torná-lo obrigatório, com isso a roupa deixaria de ser um indicador de diferenças sociais nas escolas e não criaria vergonha nos alunos mais pobres.	Se o uniforme for oferecido, as escolas públicas poderão torná-lo obrigatório.
2	NAT->STR	S	S	Se o uniforme for oferecido, as escolas públicas poderão torná-lo obrigatório, com isso a roupa deixaria de ser um indicador de diferenças sociais nas escolas e não criaria vergonha nos alunos mais pobres.	Com isso, a roupa deixaria de ser um indicador de diferenças sociais nas escolas e não criaria vergonha nos alunos mais pobres.
2	NAT->STR	S	N	A principal resistência vem dos próprios estudantes:	A principal resistência vem dos próprios alunos:
2	NAT->STR	S	S	Alguns criticam o uniforme, porque acreditam que ele ameaça a individualidade de cada um.	Alguns criticam o uniforme.
2	NAT->STR	S	S	Alguns criticam o uniforme, porque acreditam que ele ameaça a individualidade de cada um.	Alguns acreditam que o uniforme ameaça a individualidade de cada um.
3	NAT->STR	S	S	Uma nova denúncia de matança de civis por tropas dos EUA surgiu ontem, para complicar ainda mais a situação dos militares americanos no Iraque.	Uma nova denúncia de matança de civis por tropas dos EUA surgiu ontem.
3	NAT->STR	S	S	Uma nova denúncia de matança de civis por tropas dos EUA surgiu ontem, para complicar ainda mais a situação dos militares americanos no Iraque.	A nova denúncia complica ainda mais a situação dos militares americanos no Iraque.
3	NAT->STR	N	N	Um vídeo gravado após uma operação militar dos EUA em 15 de março na vila de Ishaqi mostra o resultado da operação:	Um vídeo gravado após uma operação militar dos EUA em 15 de março na vila de Ishaqi mostra o resultado da operação:
3	NAT->STR	N	N	Corpos de crianças e adultos iraquianos todos furados de balas.	Corpos de crianças e adultos iraquianos todos furados de balas.
3	NAT->STR	N	N	Alguns corpos têm tiros na cabeça.	Alguns corpos têm tiros na cabeça.
3	NAT->STR	S	N	A vila de Ishaqi fica 80 quilômetros ao norte de Bagdá.	A vila de Ishaqi fica a 80 quilômetros ao norte de Bagdá.
3	NAT->STR	N	N	A conclusão da investigação do exército sobre o caso afirma que as acusações de homicídio doloso eram "infundadas".	A conclusão da investigação do exército sobre o caso afirma que as acusações de homicídio doloso eram "infundadas".
3	NAT->STR	N	N	A conclusão da investigação vazou para a imprensa.	A conclusão da investigação vazou para a imprensa.
3	NAT->STR	N	N	Homicídio doloso é aquele praticado com intenção de matar.	Homicídio doloso é aquele praticado com intenção de matar.
3	NAT->STR	S	S	-- Parece que o assassinato de civis iraquianos transformou-se em um fenômeno comum e banal -- disse o presidente da Associação Iraquiana dos Direitos Humanos, Muayed al-Anbaki.	-- Parece que o assassinato de civis iraquianos transformou-se em um fenômeno comum e banal -- disse o presidente da Associação Iraquiana dos Direitos Humanos.
3	NAT->STR	S	S	-- Parece que o assassinato de civis iraquianos transformou-se em um fenômeno comum e banal -- disse o presidente da Associação Iraquiana dos Direitos Humanos, Muayed al-Anbaki.	O presidente é Muayed al-Anbaki.
3	NAT->STR	N	N	A rede britânica BBC exibiu trechos do vídeo.	A rede britânica BBC exibiu trechos do vídeo.
3	NAT->STR	N	N	Os trechos do vídeo mostram uma fileira de corpos com ferimentos claramente provocados por tiros.	Os trechos do vídeo mostram uma fileira de corpos com ferimentos claramente provocados por tiros.
3	NAT->STR	N	N	Mais cedo, o primeiro-ministro iraquiano havia criticado os EUA.	Mais cedo, o primeiro-ministro iraquiano havia criticado os EUA.
3	NAT->STR	N	N	O primeiro-ministro iraquiano é Nouri al-Maliki.	O primeiro-ministro iraquiano é Nouri al-Maliki.
3	NAT->STR	S	N	Ele criticou os EUA por causa da morte de 24 civis desarmados na cidade de Haditha em novembro.	Nouri al-Maliki criticou os EUA por causa da morte de 24 civis desarmados na cidade de Haditha em novembro.
3	NAT->STR	N	N	Toda a operação teria sido preparada para vingar a morte de um companheiro em um atentado a bomba.	Toda a operação teria sido preparada para vingar a morte de um companheiro em um atentado a bomba.
3	NAT->STR	N	N	O primeiro-ministro classificou a operação de "crime horrível".	O primeiro-ministro classificou a operação de "crime horrível".
3	NAT->STR	N	N	O comando das forças armadas ordenou uma investigação sobre o incidente.	O comando das forças armadas ordenou uma investigação sobre o incidente.
3	NAT->STR	N	N	Além disso, o comando das forças armadas ordenou que todos os soldados recebam treinamento extra sobre "padrões morais, éticos e legais no campo de batalha".	Além disso, o comando das forças armadas ordenou que todos os soldados recebam treinamento extra sobre "padrões morais, éticos e legais no campo de batalha".
3	NAT->STR	N	N	Isso dificilmente conterá a grande quantidade de denúncias que ameaça enfraquecer o novo governo iraquiano.	Isso dificilmente conterá a grande quantidade de denúncias que ameaça enfraquecer o novo governo iraquiano.
3	NAT->STR	N	N	Isso dificilmente conterá a grande quantidade de denúncias que ameaça o apoio do público dos EUA à guerra iniciada pelo presidente George W Bush.	Isso dificilmente conterá a grande quantidade de denúncias que ameaça o apoio do público dos EUA à guerra iniciada pelo presidente George W Bush.
3	NAT->STR	N	N	Os militares dos EUA anunciaram que houve um confronto entre os fuzileiros e alguém que achavam que era integrante da Al-Qaeda na época da operação em Ishaqi.	Os militares dos EUA anunciaram que houve um confronto entre os fuzileiros e alguém que achavam que era integrante da Al-Qaeda na época da operação em Ishaqi.
3	NAT->STR	N	N	Uma casa desabou no meio da troca de tiros, matando o suspeito, duas mulheres e uma criança.	Uma casa desabou no meio da troca de tiros, matando o suspeito, duas mulheres e uma criança.
3	NAT->STR	N	N	Mas um vídeo de um cinegrafista da agência de notícias Associated Press já mostrava pelo menos cinco crianças mortas.	Mas um vídeo de um cinegrafista da agência de notícias Associated Press já mostrava pelo menos cinco crianças mortas.
3	NAT->STR	N	N	O vídeo foi divulgado no mesmo dia.	O vídeo foi divulgado no mesmo dia.
3	NAT->STR	N	N	Um adulto e quatro crianças têm marcas claras de tiros na cabeça.	Um adulto e quatro crianças têm marcas claras de tiros na cabeça.
3	NAT->STR	N	N	Isso reforça a tese de execuções.	Isso reforça a tese de execuções.
3	NAT->STR	N	N	Moradores do local afirmam que 11 pessoas foram mortas.	Moradores do local afirmam que 11 pessoas foram mortas.
3	NAT->STR	N	N	Moradores do local garantem que isso ocorreu antes de a casa ser destruída.	Moradores do local garantem que isso ocorreu antes de a casa ser destruída.
3	NAT->STR	N	N	Nos EUA, um sargento envolvido no escândalo da penitenciária de Abu Ghraib escapou da pena de prisão.	Nos EUA, um sargento envolvido no escândalo da penitenciária de Abu Ghraib escapou da pena de prisão.
3	NAT->STR	N	N	Ele foi considerado culpado de ameaçar um dos prisioneiros com um cachorro sem focinheira.	Ele foi considerado culpado de ameaçar um dos prisioneiros com um cachorro sem focinheira.
3	NAT->STR	N	N	Ele foi considerado culpado de falta de cuidado no cumprimento do dever.	Ele foi considerado culpado de falta de cuidado no cumprimento do dever.
3	NAT->STR	S	N	Ele baixou de posto no exército.	Ele foi condenado a baixar de posto no exército.
3	NAT->STR	N	N	Ele foi condenado ontem por um tribunal militar a 90 dias de trabalho forçado sem prisão.	Ele foi condenado ontem por um tribunal militar a 90 dias de trabalho forçado sem prisão.
4	NAT->STR	N	N	Números de março indicam que o roubo de carros é um crime resistente às ações policiais.	Números de março indicam que o roubo de carros é um crime resistente às ações policiais.
4	NAT->STR	S	N	Fiscalizações policiais, barreiras e operações em grande quantidade foram pouco para conter um crescimento de 11,12% quando comparado com março de 2006.	Controles policiais, barreiras e operações em grande quantidade foram pouco para conter um crescimento de 11,12% no roubo quando comparado com março de 2006.
4	NAT->STR	N	N	O aumento de casos foi uma decepção.	O aumento de casos foi uma decepção.
4	NAT->STR	N	N	O aumento de casos fez as autoridades reverem estratégias.	O aumento de casos fez as autoridades reverem estratégias.
4	NAT->STR	N	N	O secretário da Segurança Pública disse que o aumento está ligado à legislação pouco rigorosa contra desmanches, ao aumento da quantidade de carros e ao chamado golpe do seguro.	O secretário da Segurança Pública disse que o aumento está ligado à legislação pouco rigorosa contra desmanches, ao aumento da quantidade de carros e ao chamado golpe do seguro.
4	NAT->STR	N	N	O golpe do seguro acontece quando o dono vende o carro a bandidos e recebe um novo da companhia de seguros.	O golpe do seguro acontece quando o dono vende o carro a bandidos e recebe um novo da companhia de seguros.
4	NAT->STR	N	N	O secretário da Segurança Pública reconheceu que precisa ajustar a repressão.	O secretário da Segurança Pública reconheceu que precisa ajustar a repressão.
4	NAT->STR	N	N	O secretário da Segurança Pública é Enio Bacci.	O secretário da Segurança Pública é Enio Bacci.
4	NAT->STR	S	S	-- Propomos mudanças na legislação, com a colocação de números nas peças dos carros que vão para desmanches.	-- Propomos mudanças na legislação.
4	NAT->STR	S	S	-- Propomos mudanças na legislação, com a colocação de números nas peças dos carros que vão para desmanches.	Propomos colocar números nas peças dos carros que vão para desmanches.
4	NAT->STR	S	S	Estamos reunindo informações sobre ferros-velhos, mas não tivemos um trabalho forte contra a clonagem.	Estamos reunindo informações sobre ferros-velhos.
4	NAT->STR	S	S	Estamos reunindo informações sobre ferros-velhos, mas não tivemos um trabalho forte contra a clonagem.	Mas não tivemos um trabalho forte contra a clonagem.
4	NAT->STR	N	N	Agora, vamos atacar para valer -- admitiu Bacci.	Agora, vamos atacar para valer -- admitiu Bacci.
4	NAT->STR	N	N	O secretário calculou que a clonagem pode ser o destino de até 40% dos veículos roubados.	O secretário calculou que a clonagem pode ser o destino de até 40% dos veículos roubados.
4	NAT->STR	N	N	O secretário afirma que foram identificados pontos de clonagem na Região Metropolitana.	O secretário afirma que foram identificados pontos de clonagem na Região Metropolitana.
4	NAT->STR	N	N	Os pontos de clonagem serão desfeitos em breve.	Os pontos de clonagem serão desfeitos em breve.
4	NAT->STR	S	N	Um deles teria a participação de policiais civis e militares.	Policiais civis e militares participariam de um dos pontos de clonagem.
4	NAT->STR	N	N	Os policiais dariam proteção aos bandidos.	Os policiais dariam proteção aos bandidos.
4	NAT->STR	N	N	Outra forma para combater o crime deverá contar com a ajuda de ladrões de carros.	Outra forma para combater o crime deverá contar com a ajuda de ladrões de carros.
4	NAT->STR	N	N	Bacci pretende oferecer recompensa a bandidos que colaborarem com as investigações para desmanchar as grandes quadrilhas.	Bacci pretende oferecer recompensa a bandidos que colaborarem com as investigações para desmanchar as grandes quadrilhas.
4	NAT->STR	S	N	A recompensa será a chamada delação premiada.	A recompensa será a delação premiada.
4	NAT->STR	N	N	Autores de furto estariam mudando para o roubo.	Autores de furto estariam mudando para o roubo.
4	NAT->STR	S	S	O subcomandante-geral da BM reconheceu que o aumento nos roubos pode estar ligado a deficiências nas medidas aplicadas, especialmente na Capital, onde ocorrem 54,9% dos casos do Estado.	O subcomandante-geral da BM reconheceu que o aumento nos roubos pode estar ligado a deficiências nas medidas aplicadas.
4	NAT->STR	S	S	O subcomandante-geral da BM reconheceu que o aumento nos roubos pode estar ligado a deficiências nas medidas aplicadas, especialmente na Capital, onde ocorrem 54,9% dos casos do Estado.	As deficiências estariam especialmente na Capital.
4	NAT->STR	S	S	O subcomandante-geral da BM reconheceu que o aumento nos roubos pode estar ligado a deficiências nas medidas aplicadas, especialmente na Capital, onde ocorrem 54,9% dos casos do Estado.	Na Capital, ocorrem 54,9% dos casos do Estado.
4	NAT->STR	N	N	O subcomandante-geral da BM é o coronel Paulo Roberto Mendes.	O subcomandante-geral da BM é o coronel Paulo Roberto Mendes.
4	NAT->STR	S	N	O Comando de Policiamento da Capital (CPC) atingiu em março 40% do número previsto para controle de veículos.	O Comando de Policiamento da Capital (CPC) atingiu em março 40% da meta de controle de veículos.
4	NAT->STR	N	N	O número foi maior que as metas determinadas em outros comandos regionais.	O número foi maior que as metas determinadas em outros comandos regionais.
4	NAT->STR	N	N	Os outros comandos regionais são Metropolitano, Sul, Missões e Vale do Taquari.	Os outros comandos regionais são Metropolitano, Sul, Missões e Vale do Taquari.
4	NAT->STR	S	S	-- O CPC está abaixo do que queremos, apesar do aumento quando comparado com janeiro.	-- Houve aumento quando comparado com janeiro.
4	NAT->STR	S	S	-- O CPC está abaixo do que queremos, apesar do aumento quando comparado com janeiro.	Mas o CPC está abaixo do que queremos.
4	NAT->STR	N	N	O CPC atingiu 5% da meta em janeiro.	O CPC atingiu 5% da meta em janeiro.
4	NAT->STR	N	N	Sabemos que o crime anda sobre rodas.	Sabemos que o crime anda sobre rodas.
4	NAT->STR	N	N	Sabemos que o problema está em Porto Alegre.	Sabemos que o problema está em Porto Alegre.
4	NAT->STR	N	N	Hoje mesmo nos reunimos para buscar soluções -- afirmou Mendes.	Hoje mesmo nos reunimos para buscar soluções -- afirmou Mendes.
4	NAT->STR	S	N	O roubo de carros subiu.	O roubo de carros aumentou.
4	NAT->STR	N	N	Mas o furto de veículos diminuiu em 28,67%.	Mas o furto de veículos diminuiu em 28,67%.
4	NAT->STR	N	N	O roubo acontece quando a vítima é atacada por ladrões.	O roubo acontece quando a vítima é atacada por ladrões.
4	NAT->STR	N	N	O furto acontece quando o ladrão age sem a presença da vítima.	O furto acontece quando o ladrão age sem a presença da vítima.
4	NAT->STR	N	N	Quanto mais moderno o veículo, maior o risco de o motorista ser vítima de roubo.	Quanto mais moderno o veículo, maior o risco de o motorista ser vítima de roubo.
4	NAT->STR	N	N	Isso acontece porque os carros novos têm cada vez mais aparelhos de segurança.	Isso acontece porque os carros novos têm cada vez mais aparelhos de segurança.
4	NAT->STR	N	N	Os aparelhos de segurança são alarme, bloqueador de combustível e chave codificada.	Os aparelhos de segurança são alarme, bloqueador de combustível e chave codificada.
4	NAT->STR	N	N	Os especialistas afirmam que a maior quantidade de tecnologias seria a razão para a queda dos furtos.	Os especialistas afirmam que a maior quantidade de tecnologias seria a razão para a queda dos furtos.
4	NAT->STR	N	N	-- O criminoso prefere assaltar quando quer um carro novo -- diz Marcos Vinícius Souza.	-- O criminoso prefere assaltar quando quer um carro novo -- diz Marcos Vinícius Souza.
4	NAT->STR	N	N	Marcos Vinícius Souza é professor do curso de Gestão em Segurança da Universidade de Santa Cruz.	Marcos Vinícius Souza é professor do curso de Gestão em Segurança da Universidade de Santa Cruz.
5	NAT->STR	S	N	Quatro meses antes da eleição de 1º de outubro, a maioria dos partidos ainda não escolheu os candidatos para a disputa pelo Palácio Piratini.	Faltando quatro meses para a eleição de 1º de outubro, a maioria dos partidos ainda não escolheu os candidatos que vão disputar a vaga para governador do Estado.
5	NAT->STR	N	N	Isso causou o cenário mais variável dos últimos anos.	Isso causou o cenário mais variável dos últimos anos.
5	NAT->STR	S	S	Diferentemente de outras eleições, as legendas este ano são obrigadas a driblar novas regras eleitorais, enfraquecimento da imagem da classe política e projetos nacionais envolvendo líderes gaúchos.	Esta eleição é diferente das outras.
5	NAT->STR	S	S	Diferentemente de outras eleições, as legendas este ano são obrigadas a driblar novas regras eleitorais, enfraquecimento da imagem da classe política e projetos nacionais envolvendo líderes gaúchos.	Este ano, as legendas são obrigadas a driblar novas regras eleitorais, perda de força da imagem da classe política e projetos nacionais envolvendo líderes gaúchos.
5	NAT->STR	N	N	Nesta época em 2002, os candidatos já estavam em campo.	Nesta época em 2002, os candidatos já estavam em campo.
5	NAT->STR	N	N	Celso Bernardi disparava críticas contra o secretário da Justiça e da Segurança daquela época.	Celso Bernardi disparava críticas contra o secretário da Justiça e da Segurança daquela época.
5	NAT->STR	N	N	Celso Bernardi é do PP.	Celso Bernardi é do PP.
5	NAT->STR	N	N	O PP antigamente se chamava PPB.	O PP antigamente se chamava PPB.
5	NAT->STR	N	N	O secretário da Justiça e da Segurança era José Paulo Bisol.	O secretário da Justiça e da Segurança era José Paulo Bisol.
5	NAT->STR	N	N	Denise Kempf era vice de Bernardi.	Denise Kempf era vice de Bernardi.
5	NAT->STR	N	N	O PP de hoje apresenta o deputado federal Francisco Turra como concorrente.	O PP de hoje apresenta o deputado federal Francisco Turra como concorrente.
5	NAT->STR	N	N	Mas o PP negocia a composição da chapa.	Mas o PP negocia a composição da chapa.
5	NAT->STR	N	N	Em 29 de maio de 2002, Antônio Britto cumpria agenda no Vale dos Sinos.	Em 29 de maio de 2002, Antônio Britto cumpria agenda no Vale dos Sinos.
5	NAT->STR	N	N	Antônio Britto é do PPS.	Antônio Britto é do PPS.
5	NAT->STR	N	N	Germano Bonow era seu companheiro de chapa.	Germano Bonow era seu companheiro de chapa.
5	NAT->STR	N	N	Germano Bonow é do PFL.	Germano Bonow é do PFL.
5	NAT->STR	N	N	O PFL de 2006 ainda não definiu um nome na disputa.	O PFL de 2006 ainda não definiu um nome na disputa.
5	NAT->STR	S	N	O PPS tenta fazer uma aliança em torno do deputado federal Nelson Proença.	O PPS tenta fazer uma aliança em torno do deputado Nelson Proença.
5	NAT->STR	N	N	Novas regras eleitorais tornam o entendimento mais difícil.	Novas regras eleitorais tornam o entendimento mais difícil.
5	NAT->STR	N	N	Para os analistas políticos, a indecisão eleitoral de 2006 é resultado do encontro de muitos fatores.	Para os analistas políticos, a indecisão eleitoral de 2006 é resultado do encontro de muitos fatores.
5	NAT->STR	N	N	O cientista político Paulo Moura observa que a participação do governador Germano Rigotto e do senador Pedro Simon na briga pela candidatura própria do PMDB a presidente congelou os entendimentos no estado.	O cientista político Paulo Moura observa que a participação do governador Germano Rigotto e do senador Pedro Simon na briga pela candidatura própria do PMDB a presidente congelou os entendimentos no estado.
5	NAT->STR	S	N	Moura lembra que Rigotto também provocou incertezas nos aliados ao assumir que buscaria a reeleição apenas no final de abril.	Moura lembra que Rigotto também provocou incertezas nos aliados quando assumiu que buscaria a reeleição apenas no final de abril.
5	NAT->STR	N	N	O cientista político André Marenco afirma que a Justiça Eleitoral tem sido rigorosa sobre a propaganda antes do prazo legal.	O cientista político André Marenco afirma que a Justiça Eleitoral tem sido rigorosa sobre a propaganda antes do prazo legal.
