production_id	level	changed	split	sentence_text_from	sentence_text_to
2	ORI->NAT	S	N	Não fosse o aspecto financeiro, o projeto teria o apoio incondicional de Balzano e do presidente da Famurs, Flávio Luiz Lammel.	O projeto teria o apoio total de Balzano e do presidente da Famurs, se não fosse o problema de dinheiro.
2	ORI->NAT	N	N	Eles repetem o argumento que justifica a proposta:	Eles repetem o argumento que justifica a proposta:
2	ORI->NAT	S	N	Com a oferta do uniforme, as escolas públicas poderão torná-lo obrigatório, o que eliminaria a roupa como um indicador de diferenças sociais nas escolas e não criaria constrangimento aos alunos mais pobres.	Se o uniforme for oferecido, as escolas públicas poderão torná-lo obrigatório, com isso a roupa deixaria de ser um indicador de diferenças sociais nas escolas e não criaria vergonha nos alunos mais pobres.
2	ORI->NAT	S	N	O foco principal da resistência vem dos próprios estudantes:	A principal resistência vem dos próprios estudantes:
2	ORI->NAT	S	N	Uma parcela critica o uniforme, porque acredita que ele ameaçaria a individualidade de cada um.	Alguns criticam o uniforme, porque acreditam que ele ameaça a individualidade de cada um.
3	ORI->NAT	S	N	Para complicar ainda mais a situação dos militares dos EUA no Iraque, uma nova denúncia de massacre de civis por suas tropas veio à tona ontem.	Uma nova denúncia de matança de civis por tropas dos EUA surgiu ontem, para complicar ainda mais a situação dos militares americanos no Iraque.
3	ORI->NAT	S	N	-- Parece que o assassinato de civis iraquianos transformou-se em um fenômeno cotidiano e banal -- disse o presidente da Associação Iraquiana dos Direitos Humanos, Muayed al-Anbaki.	-- Parece que o assassinato de civis iraquianos transformou-se em um fenômeno comum e banal -- disse o presidente da Associação Iraquiana dos Direitos Humanos, Muayed al-Anbaki.
3	ORI->NAT	S	N	Toda a operação teria sido armada para vingar a morte de um companheiro em um atentado a bomba.	Toda a operação teria sido preparada para vingar a morte de um companheiro em um atentado a bomba.
3	ORI->NAT	S	N	O premier classificou o episódio de "crime horrível".	O primeiro-ministro classificou a operação de "crime horrível".
3	ORI->NAT	S	N	Na época da operação em Ishaqi, os militares dos EUA anunciaram que houve um confronto entre os fuzileiros e um suposto integrante da Al-Qaeda.	Os militares dos EUA anunciaram que houve um confronto entre os fuzileiros e alguém que achavam que era integrante da Al-Qaeda na época da operação em Ishaqi.
3	ORI->NAT	S	N	Em meio à intensa troca de tiros, uma casa desabou, matando o suspeito, duas mulheres e uma criança.	Uma casa desabou no meio da troca de tiros, matando o suspeito, duas mulheres e uma criança.
3	ORI->NAT	N	N	Nos EUA, um sargento envolvido no escândalo da penitenciária de Abu Ghraib escapou da pena de prisão.	Nos EUA, um sargento envolvido no escândalo da penitenciária de Abu Ghraib escapou da pena de prisão.
4	ORI->NAT	S	N	Estatísticas de março indicam que o roubo de carros é um crime resistente às ações policiais.	Números de março indicam que o roubo de carros é um crime resistente às ações policiais.
4	ORI->NAT	S	N	Blitze, barreiras e operações em profusão foram insuficientes para conter um crescimento de 11,12% em relação a março de 2006.	Fiscalizações policiais, barreiras e operações em grande quantidade foram pouco para conter um crescimento de 11,12% quando comparado com março de 2006.
4	ORI->NAT	S	N	-- Propomos mudanças na legislação, com a numeração das peças dos carros que vão para desmanches.	-- Propomos mudanças na legislação, com a colocação de números nas peças dos carros que vão para desmanches.
4	ORI->NAT	S	N	O secretário estimou que a clonagem pode ser o destino de até 40% dos veículos roubados.	O secretário calculou que a clonagem pode ser o destino de até 40% dos veículos roubados.
4	ORI->NAT	S	N	Outra forma para combater o crime deverá contar com a ajuda de ladrões de carro.	Outra forma para combater o crime deverá contar com a ajuda de ladrões de carros.
4	ORI->NAT	S	N	Autores de furto estariam migrando para o roubo.	Autores de furto estariam mudando para o roubo.
4	ORI->NAT	S	N	Especialmente na Capital, onde ocorrem 54,9% dos casos do Estado.	O subcomandante-geral da BM é o coronel Paulo Roberto Mendes.
4	ORI->NAT	S	N	Hoje (ontem) mesmo nos reunimos para buscar soluções -- afirmou Mendes.	Hoje mesmo nos reunimos para buscar soluções -- afirmou Mendes.
4	ORI->NAT	N	N	Quanto mais moderno o veículo, maior o risco de o motorista ser vítima de roubo.	Quanto mais moderno o veículo, maior o risco de o motorista ser vítima de roubo.
4	ORI->NAT	S	N	Segundo especialistas, a ampliação de tecnologias seria a razão para a queda dos furtos.	Os especialistas afirmam que a maior quantidade de tecnologias seria a razão para a queda dos furtos.
5	ORI->NAT	S	N	Diferentemente de outros pleitos, as legendas este ano são obrigadas a driblar novas regras eleitorais, desgaste da imagem da classe política e projetos nacionais envolvendo líderes gaúchos.	Diferentemente de outras eleições, as legendas este ano são obrigadas a driblar novas regras eleitorais, enfraquecimento da imagem da classe política e projetos nacionais envolvendo líderes gaúchos.
5	ORI->NAT	S	N	Nesta época em 2002, candidatos já estavam em campo.	Nesta época em 2002, os candidatos já estavam em campo.
5	ORI->NAT	S	N	Bernardi tinha Denise Kempf como vice.	Denise Kempf era vice de Bernardi.
5	ORI->NAT	S	N	Novas regras eleitorais dificultam negociação.	Novas regras eleitorais tornam o entendimento mais difícil.
5	ORI->NAT	S	N	Para os analistas políticos, a indecisão eleitoral de 2006 é fruto de uma confluência de fatores.	Para os analistas políticos, a indecisão eleitoral de 2006 é resultado do encontro de muitos fatores.
5	ORI->NAT	S	N	O cientista político Paulo Moura observa que o envolvimento do governador Germano Rigotto e do senador Pedro Simon na briga pela candidatura própria do PMDB a presidente congelou as negociações no Estado.	O cientista político Paulo Moura observa que a participação do governador Germano Rigotto e do senador Pedro Simon na briga pela candidatura própria do PMDB a presidente congelou os entendimentos no Estado.
5	ORI->NAT	S	N	Rigotto, lembra Moura, também provocou incertezas nos aliados ao assumir que buscaria a reeleição apenas no final de abril.	Moura lembra que Rigotto também provocou incertezas nos aliados ao assumir que buscaria a reeleição apenas no final de abril.
5	ORI->NAT	S	N	A regra obriga as legendas a fechar nos Estados apenas coligações que não colidam com as nacionais.	A regra obriga as legendas a fechar nos Estados apenas as uniões que não se choquem com as nacionais.
5	ORI->NAT	N	N	A cláusula de barreira também ajudou a confundir as siglas.	A cláusula de barreira também ajudou a confundir as siglas.
5	ORI->NAT	N	N	Sem isso, a legenda perderá vantagens como tempo de TV e verba partidária.	Sem isso, a legenda perderá vantagens como tempo de TV e verba partidária.
5	ORI->NAT	S	N	-- Os partidos estão mais cautelosos.	-- Os partidos estão mais cuidadosos.
5	ORI->NAT	S	N	Sabem que um movimento errado pode significar a morte -- diz o cientista político Murillo de Aragão.	Os partidos sabem que um movimento errado pode significar a morte -- diz o cientista político Murillo de Aragão.
5	ORI->NAT	S	N	-- Por falta de dinheiro e de disposição, essa campanha será mais pobre e mais rápida -- afirma.	-- Essa campanha será mais pobre e mais rápida, por falta de dinheiro e de disposição -- afirma Céli Pinto.
6	ORI->NAT	S	N	Os abusos com veículos particulares e a formação de servidores em alguns setores foram pontos cruciais de relatório sobre os gastos da Assembléia.	O uso indevido de veículos particulares e a formação de servidores em alguns setores foram pontos importantes do relatório sobre os gastos da Assembléia.
6	ORI->NAT	S	N	O relatório produzido pela comissão criada para revisar processos administrativos da Assembléia Legislativa destaca temas que devem provocar polêmica no parlamento.	O relatório da comissão criada para examinar os processos administrativos da Assembléia Legislativa destaca temas que devem provocar polêmica no parlamento.
6	ORI->NAT	S	N	Um deles se refere ao fato de cada deputado ter três carros cadastrados para fins de indenização por uso de carro particular.	Um dos temas é o fato de cada deputado ter três carros registrados para receber devolução de dinheiro por uso de carro particular.
6	ORI->NAT	S	N	A comissão entende que, para que seja preservado o caráter de indenização, cada parlamentar deve ter apenas um carro registrado.	A comissão entende que cada deputado deve ter apenas um carro registrado.
6	ORI->NAT	S	N	Outra questão destacada no relatório se refere à qualificação dos servidores.	Outro tema destacado no relatório é a qualificação dos servidores.
6	ORI->NAT	S	N	Duas situações foram detectadas pelo grupo:	Duas situações foram detectadas pela comissão:
6	ORI->NAT	S	N	A Casa tem em torno de 160 contratos para serem analisados.	A Assembléia Legislativa tem em torno de 160 contratos para serem analisados.
6	ORI->NAT	S	N	O relatório também apontou um risco que ronda o procedimento:	O relatório também apontou um risco desse procedimento:
6	ORI->NAT	N	N	O de que esteja sendo produzido um passivo previdenciário.	O de que esteja sendo produzido um passivo previdenciário.
6	ORI->NAT	S	N	Em relação às diárias, por exemplo, quando o valor recebido com elas extrapola 50% do salário dos deputados, é preciso fazer o recolhimento de INSS.	Por exemplo, no caso das diárias, quando o valor recebido extrapola 50% do salário dos deputados, é preciso pagar o INSS.
6	ORI->NAT	S	N	Os problemas que podem surgir em um cenário no qual funções são exercidas por pessoas sem capacidade também foram abordados pela comissão.	A comissão também tratou dos problemas que podem surgir quando as funções são exercidas por pessoas sem qualificação.
6	ORI->NAT	S	N	-- Ou a Assembléia errou ao avaliar que ele era capaz ou existem na Casa práticas que permitem que pessoas ocupem cargos sem capacidade para eles.	-- A Assembléia errou quando avaliou que ele era capaz ou na Assembléia existem práticas que permitem que pessoas ocupem cargos sem qualificação para eles.
6	ORI->NAT	S	N	As duas hipóteses são preocupantes -- disse um antigo servidor que preferiu não ser identificado.	As duas hipóteses preocupam -- disse um antigo servidor que preferiu não se identificar.
6	ORI->NAT	S	N	Ontem, Antunes disse que a quantidade de contratos sob gerenciamento de um mesmo departamento, como o caso do DSA, pode ser revista.	Ontem, Antunes disse que a quantidade de contratos gerenciados por um mesmo departamento pode ser examinada.
7	ORI->NAT	S	N	O começo deste verão é o mais abrasador dos últimos 11 anos no Rio Grande do Sul.	O começo deste verão é o mais quente dos últimos 11 anos no Rio Grande do Sul.
7	ORI->NAT	S	N	Embora temperaturas próximas a 40° C sejam comuns no verão rio-grandense, a temporada 2006/2007 conquistou um lugar na História.	Embora temperaturas próximas a 40 C sejam comuns no verão gaúcho, a temporada 2006/2007 conquistou um lugar na História.
7	ORI->NAT	S	N	Dia 17, por exemplo, Campo Bom registrou 40,8° C -- apenas 1,8 abaixo do recorde gaúcho.	No dia 17, Campo Bom teve 40,8 C, apenas 1,8 C abaixo do recorde gaúcho.
7	ORI->NAT	S	N	Uma das razões apontadas para o Sul arder com as altas temperaturas é a falta de chuvas intensas e freqüentes.	A falta de chuvas intensas e freqüentes é uma das razões apontadas para o Sul arder com as altas temperaturas.
7	ORI->NAT	N	N	-- Esse é um padrão para esta época, mas este ano está mais intenso.	-- Esse é um padrão para esta época, mas este ano está mais intenso.
7	ORI->NAT	N	N	Como chove mais no Sudeste, falta umidade aqui.	Como chove mais no Sudeste, falta umidade aqui.
7	ORI->NAT	N	N	-- O verão deve ser mais quente devido ao El Niño.	-- O verão deve ser mais quente devido ao El Niño.
7	ORI->NAT	S	N	Para Flávio Varone, a explicação pode estar no fato de que os efeitos do El Niño são mais marcantes na primavera do que no verão.	Flávio Varone acha que a explicação pode estar no fato de que os efeitos do El Niño são mais marcantes na primavera do que no verão.
7	ORI->NAT	S	N	A inconsistência climática abre espaço para conjecturas sobre o papel do aquecimento global na atmosfera gaúcha.	A variação do clima abre espaço para questões sobre o papel do aquecimento global na atmosfera gaúcha.
7	ORI->NAT	N	N	Nos últimos 50 anos, a temperatura média aumentou 0,7 grau no Brasil.	Nos últimos 50 anos, a temperatura média aumentou 0,7 grau no Brasil.
7	ORI->NAT	S	N	A mudança progressiva pode influenciar indiretamente uma maior incidência de fenômenos como ondas de calor, tempestades e secas.	A mudança gradual pode causar indiretamente fenômenos como ondas de calor, tempestades e secas.
7	ORI->NAT	S	N	Isso significa secas mais freqüentes, como as que vêm ocorrendo no Rio Grande do Sul, e ondas de calor ou de frio fora do normal -- diz Nobre.	Isso significa secas mais freqüentes e ondas de calor ou de frio fora do normal.
9	ORI->NAT	S	N	Os recursos tecnológicos devem ser revezados com leituras na viagem.	Os recursos tecnológicos devem ser alternados com leituras na viagem.
9	ORI->NAT	S	N	Viagens de carro ficam mais agradáveis quando os ocupantes podem fazer algo mais do que apreciar a paisagem.	As viagens de carro ficam mais agradáveis quando os passageiros podem fazer algo mais do que apreciar a paisagem.
9	ORI->NAT	S	N	O próprio carro de Simões tem o aparelho.	O carro de Simões tem o equipamento.
9	ORI->NAT	S	N	Em trajetos longos, os dois costumam jogar seus games preferidos.	Os dois costumam jogar seus games preferidos em viagens longas.
9	ORI->NAT	N	N	Como utilizam fones de ouvido sem fio, os pais conseguem conversar normalmente durante a viagem.	Como utilizam fones de ouvido sem fio, os pais conseguem conversar normalmente durante a viagem.
9	ORI->NAT	S	N	Instalar um DVD player no carro tem preço médio entre R$ 2 mil e R$ 5 mil.	O preço para instalar um DVD player no carro fica entre R$ 2 mil e R$ 5 mil.
9	ORI->NAT	S	N	Mas, com o carro em movimento, o uso desses aparelhos só é permitido para quem está nos bancos traseiros, completa.	Simões diz ainda que o uso desse equipamento só é permitido para quem está no banco traseiro quando o carro está em movimento.
9	ORI->NAT	S	N	Opções não faltam.	Não faltam opções.
9	ORI->NAT	N	N	O problema é os pais saberem administrar esse uso.	O problema é os pais saberem administrar esse uso.
9	ORI->NAT	S	N	Os pais devem dar uma revistinha para a criança ler, conversar, porque qualquer atividade contínua pode se tornar algo exagerado.	Os pais devem dar uma revistinha para a criança ler e devem conversar, porque qualquer atividade contínua pode se tornar exagerada.
10	ORI->NAT	N	N	O tempo testou novamente a paciência de centenas de passageiros com vôos marcados no Aeroporto Internacional Salgado Filho, na Capital, ontem pela manhã.	O tempo testou novamente a paciência de centenas de passageiros com vôos marcados no Aeroporto Internacional Salgado Filho, na Capital, ontem pela manhã.
10	ORI->NAT	N	N	Resultado: passageiros tiveram dificuldades para cumprir compromissos no horário marcado.	Resultado: passageiros tiveram dificuldades para cumprir compromissos no horário marcado.
10	ORI->NAT	S	N	Só desembarcou no destino duas horas depois.	Danubio Lisboa só desembarcou em Brasília duas horas depois.
10	ORI->NAT	N	N	-- Eu ainda tive sorte.	-- Eu ainda tive sorte.
10	ORI->NAT	S	N	Muita gente ficou trancada por mais tempo que eu -- consolou-se.	Muita gente ficou trancada por mais tempo que eu.
10	ORI->NAT	S	N	O nevoeiro não se restringiu à Capital:	A neblina não se limitou à Capital:
10	ORI->NAT	S	N	Cobriu cidades como Santa Maria, Santo Ângelo e Pelotas, segundo a Central de Meteorologia.	Cobriu as cidades de Santa Maria, Santo Ângelo e Pelotas, segundo a Central de Meteorologia.
10	ORI->NAT	S	N	Em Porto Alegre, os termômetros despencaram para 13,1º C.	Os termômetros caíram para 13,1 graus em Porto Alegre.
10	ORI->NAT	S	N	Pelo menos até sexta-feira, os gaúchos deverão se deparar com a cerração ao acordar.	Os gaúchos deverão encontrar neblina ao acordar pelo menos até sexta-feira.
10	ORI->NAT	S	N	Durante as tardes, alcançarão entre 22º C e 24º C.	As temperaturas chegarão até 22 C e 24 C durantes as tardes.
12	ORI->NAT	S	N	O STF abriu caminho para solidificar a fidelidade partidária no Brasil.	O STF abriu caminho para tornar sólida a fidelidade partidária no Brasil.
12	ORI->NAT	S	N	Quem trocou de sigla antes da data, porém, foi poupado.	Mas o TSE poupou os deputados que trocaram de partido antes da data da decisão.
12	ORI->NAT	S	N	É a única que ainda corre risco.	Ela é a única que ainda corre risco.
12	ORI->NAT	S	N	Os três relatores dos pedidos votaram pela manutenção dos cargos para todos os que fizeram a mudança antes da resolução do TSE.	Os três relatores dos pedidos votaram para que todos os que mudaram de partido antes da resolução do TSE fiquem com seus mandatos.
12	ORI->NAT	S	N	Foram seguidos por outros quatro ministros.	Outros quatro ministros fizeram a mesma coisa.
12	ORI->NAT	S	N	No total, 30 deputados que fizeram migração partidária antes dessa data não perdem os mandatos.	No total, 30 deputados que mudaram de partido antes de 27 de março não perdem os mandatos.
12	ORI->NAT	S	N	Relator de um dos processos, o ministro Celso de Mello deixou duas brechas que dão aos parlamentares que mudaram de legenda a possibilidade de continuar nos cargos mesmo com a mudança.	O ministro Celso de Mello deixou duas possibilidades para os deputados que mudaram de partido continuarem seus mandatos.
12	ORI->NAT	S	N	Pela decisão do STF, nos casos de mudança de partido depois de 27 de março, as legendas terão de encaminhar à corte eleitoral um pedido de investigação para comprovar o ato de infidelidade.	Pela decisão do STF, nos casos de mudança de partido depois de 27 de março, os partidos terão de enviar ao TSE um pedido de investigação para comprovar a infidelidade.
12	ORI->NAT	S	N	E o TSE decidirá, então, se isso ocorreu.	Em seguida, o TSE decidirá se isso ocorreu.
12	ORI->NAT	S	N	Dois ministros foram radicais pela fidelidade.	Dois ministros defenderam radicalmente a fidelidade.
12	ORI->NAT	S	N	O ministro Carlos Ayres Britto, seguido pelo ministro Marco Aurélio Mello, foram os únicos a defender a perda imediata de todos os mandatos de deputados que mudaram de partido na atual legislatura.	Os ministros Carlos Ayres Britto e Marco Aurélio Mello foram os únicos a defender a perda imediata de todos os mandatos de deputados que mudaram de partido na atual legislatura.
12	ORI->NAT	S	N	Foram votos vencidos.	Esses ministros foram votos vencidos.
12	ORI->NAT	S	N	Já os ministros Eros Grau, Joaquim Barbosa e Ricardo Lewandowski tiveram parecer radicalmente contrários.	Os ministros Eros Grau, Joaquim Barbosa e Ricardo Lewandowski deram parecer radicalmente contrário.
12	ORI->NAT	S	N	Para eles, não há previsão na Constituição de perda de mandato para mudanças de legenda.	Na opinião deles, a Constituição não prevê perda de mandato para mudanças de partido.
12	ORI->NAT	S	N	Ao fim da sessão, venceu o meio termo.	O meio termo venceu no fim da sessão.
13	ORI->NAT	S	N	Uma arena suspensa, com estacionamento subterrâneo e capacidade entre 45 e 50 mil espectadores.	Uma arena suspensa, com estacionamento subterrâneo e capacidade entre 45 e 50 mil torcedores.
13	ORI->NAT	S	N	Na área anexa, uma esplanada para circulação de torcedores, com rampas que levam ao interior do estádio e três torres que abrigarão centro de convenções, hotel e prédio comercial.	Na área anexa, uma praça para circulação de torcedores, com rampas que levam para dentro do estádio e três torres que abrigarão centro de convenções, hotel e prédio comercial.
13	ORI->NAT	S	N	Mas esse não será o único a passar por análise antes que o clube decida erguer sua nova casa, após quase 53 anos no Olímpico.	Mas esse não será o único projeto a passar por análise antes que o Grêmio decida construir seu novo estádio, após quase 53 anos no Olímpico.
13	ORI->NAT	S	N	Há pontos importantes a serem discutidos.	Há pontos importantes para discutir.
13	ORI->NAT	S	N	Um deles diz respeito à garantia de que os valores de bilheteria e marketing estático gerados pela arena ficarão com o Grêmio.	Um deles diz respeito à garantia de que o dinheiro da bilheteria e do marketing estático ficará com o Grêmio.
13	ORI->NAT	S	N	Por marketing estático entenda-se a venda do nome do estádio, a comercialização das placas de publicidade e de espaços na sua fachada.	Marketing estático é a venda do nome do estádio, das placas de publicidade e de espaços na fachada.
13	ORI->NAT	N	N	-- Não podemos abrir mão de nossas receitas -- diz Antonini.	-- Não podemos abrir mão de nossas receitas -- diz Antonini.
13	ORI->NAT	S	N	A agenda será cheia nos próximos dois dias.	A agenda será cheia nos próximos dias.
13	ORI->NAT	N	N	Hoje, às 9h, os portugueses conhecerão os centros de treinamento de Eldorado do Sul e do Cristal.	Hoje, às 9h, os portugueses conhecerão os centros de treinamento de Eldorado do Sul e do Cristal.
14	ORI->NAT	S	N	Quem estava torcendo para o Cristo Redentor se tornar uma das novas maravilhas do mundo tem hoje a última chance de dar uma forcinha para o candidato brasileiro.	Quem estava torcendo para o Cristo Redentor se tornar uma das novas maravilhas do mundo tem hoje a última chance de votar nele.
14	ORI->NAT	S	N	Apesar das boas intenções, a Organização das Nações Unidas para a Educação, a Ciência e a Cultura (Unesco) tratou de se desvincular da escolha.	Apesar das boas intenções, a Organização das Nações Unidas para a Educação, a Ciência e a Cultura (Unesco) tratou de se desligar da escolha.
15	ORI->NAT	S	N	Ontem à tarde, equipes técnicas trabalhavam para montagem da agenda com os nomes dos estabelecimentos a serem visitados.	Ontem à tarde, equipes técnicas trabalhavam para organizar a agenda com os nomes dos estabelecimentos a serem visitados.
15	ORI->NAT	N	N	Além das "péssimas condições", na escola só havia um extintor de incêndio para todo o prédio.	Além das "péssimas condições", na escola só havia um extintor de incêndio para todo o prédio.
15	ORI->NAT	N	N	Por causa da falta de segurança, os cerca de 300 alunos foram transferidos para a Escola Silveira de Souza.	Por causa da falta de segurança, os cerca de 300 alunos foram transferidos para a Escola Silveira de Souza.
15	ORI->NAT	S	N	Um projeto está sendo elaborado para o Antonieta de Barros.	Estão preparando um projeto para a Escola Antonieta de Barros.
15	ORI->NAT	S	N	A obra pode levar dois anos para ser concluída.	A obra pode levar dois anos para terminar.
15	ORI->NAT	S	N	A denúncia surgiu dos professores preocupados com a segurança dos estudantes e funcionários.	Os professores denunciaram as más condições da escola, porque estavam preocupados com a segurança dos estudantes e funcionários.
15	ORI->NAT	S	N	Desde o dia 24 de outubro, a escola foi interditada pelo Corpo de Bombeiros e pela Defesa Civil.	Desde o dia 24 de outubro, a escola foi fechada pelo Corpo de Bombeiros e pela Defesa Civil.
17	ORI->NAT	S	N	Luciano Pavarotti foi o mais pop dos tenores.	Luciano Pavarotti foi o mais popular dos tenores.
17	ORI->NAT	N	N	Foi uma das maiores vozes da música do século 20.	Foi uma das maiores vozes da música do século 20.
17	ORI->NAT	N	N	O velório está previsto para sábado.	O velório está previsto para sábado.
17	ORI->NAT	S	N	Ou ainda como aquele cantor acostumado a dividir os holofotes com nomes famosos da música popular, como Sting e U2, em nome de causas humanitárias.	Pavarotti também será lembrado como um cantor acostumado a dividir os holofotes com nomes famosos da música popular em nome de causas humanitárias.
17	ORI->NAT	S	N	A carreira do tenor, no entanto, vai muito além da popularidade.	No entanto, a carreira de Pavarotti vai muito além da popularidade.
17	ORI->NAT	S	N	-- A importância dele é ter mantido viva a ópera, que estava moribunda -- diz Chaves.	Chaves diz que a importância de Pavarotti é ter mantido viva a ópera.
17	ORI->NAT	S	N	Com Enrico Caruso, Maria Callas e Pavarotti, de novo a ópera se tornou algo pertencente ao mundo da cultura.	A ópera voltou a pertencer ao mundo da cultura com Enrico Caruso, Maria Callas e Pavarotti.
17	ORI->NAT	S	N	A admiração pelo cantor despertou declarações apaixonadas de artistas que trabalharam e conviveram com Pavarotti.	Artistas que trabalharam e conviveram com Pavarotti fizeram declarações apaixonadas de admiração por ele.
17	ORI->NAT	S	N	Outro companheiro de palco, José Carreras, o definiu como "uma das maiores vozes da história".	José Carreras o definiu como "uma das maiores vozes da história".
17	ORI->NAT	S	N	Com tanto reconhecimento e prestígio, Pavarotti teve um fim sereno.	Pavarotti teve um fim sereno.
17	ORI->NAT	N	N	-- No século 20, temos Luciano Pavarotti, João Gilberto, Frank Sinatra e Elvis Presley:	-- No século 20, temos Luciano Pavarotti, João Gilberto, Frank Sinatra e Elvis Presley:
17	ORI->NAT	S	N	Vozes muito individuais que garantiram a criação ou a sobrevivência de um repertório -- compara Chaves.	Vozes muito individuais que garantiram a criação ou a sobrevivência de um repertório -- diz Chaves.
18	ORI->NAT	S	N	Atualmente, os EUA contam com cerca de 135 mil soldados no Iraque.	Os EUA têm cerca de 135 mil soldados no Iraque.
18	ORI->NAT	S	N	Desde a invasão do país, em 2003, pouco mais de 3 mil já perderam a vida.	Pouco mais de 3 mil já morreram desde a invasão do país em 2003.
18	ORI->NAT	N	N	Se realmente decidir reforçar as tropas no Iraque, Bush enfrentará pelo menos um grande obstáculo:	Se realmente decidir reforçar as tropas no Iraque, Bush enfrentará pelo menos um grande obstáculo:
18	ORI->NAT	N	N	-- Se o presidente quiser ampliar a missão, ele terá de justificar isso.	-- Se o presidente quiser ampliar a missão, ele terá de justificar isso.
19	ORI->NAT	N	N	A passagem do planeta Mercúrio na frente do Sol poderá ser vista em todo o Brasil.	A passagem do planeta Mercúrio na frente do Sol poderá ser vista em todo o Brasil.
19	ORI->NAT	S	N	Em Porto Alegre e na Região Metropolitana, o fenômeno ocorrerá das 17h13 min até o pôr-do-sol, às 19h52 min..	O fenômeno ocorrerá das 17h13 min às 19h52 min em Porto Alegre e na Região Metropolitana.
19	ORI->NAT	S	N	Dessa forma, será possível avistar apenas um pequeno disco negro projetado sobre o Sol.	Será possível ver apenas um pequeno disco negro projetado sobre o Sol.
19	ORI->NAT	S	N	-- A cada três meses, ele (Mercúrio) passa entre a Terra e o Sol.	-- A cada três meses, Mercúrio passa entre a Terra e o Sol.
19	ORI->NAT	S	N	Quando isso ocorre, chama-se de conjunção inferior.	Isso é o que se chama de conjunção inferior.
19	ORI->NAT	S	N	Ele ressalta que o próximo trânsito ocorrerá somente em 9 de maio de 2016.	Ele destaca que o próximo trânsito ocorrerá somente em 9 de maio de 2016.
19	ORI->NAT	N	N	Especialista alerta para cuidados com os olhos.	Especialista alerta para cuidados com os olhos.
